t,y_des, alpha_des, beta_des, y_est, alpha_est, beta_est, y_act, alpha_act, beta_act
0.000000, 0.300000, 0.000000, 0.000000, 0.433013, 0.000000, 0.000000, 0.700000, -0.061659, -0.000000
0.001500, 0.300000, 0.000000, 0.000000, 0.432402, 0.000000, 0.000012, 0.700001, -0.000000, 0.000134
0.003000, 0.300000, 0.000000, 0.000000, 0.433130, 0.000000, 0.000004, 0.699968, -0.000000, 0.000060
0.004500, 0.300000, 0.000000, 0.000000, 0.433425, 0.000000, 0.000006, 0.699921, 0.000000, 0.000078
0.006000, 0.300000, 0.000000, 0.000000, 0.431848, 0.000000, 0.000038, 0.699881, -0.000000, 0.000440
0.007500, 0.300000, 0.000000, 0.000000, 0.428743, 0.000000, 0.000095, 0.699854, -0.000000, 0.001112
0.009000, 0.300000, 0.000000, 0.000000, 0.424342, -0.000000, 0.000178, 0.699844, 0.000000, 0.002055
0.010500, 0.300000, 0.000000, 0.000000, 0.418806, 0.000000, 0.000290, 0.699856, -0.000000, 0.003231
0.012000, 0.300000, 0.000000, 0.000000, 0.412257, 0.000000, 0.000431, 0.699894, -0.000000, 0.004610
0.013500, 0.300000, 0.000000, 0.000000, 0.404842, 0.000000, 0.000757, 0.699954, 0.000000, 0.006171
0.015000, 0.300000, 0.000000, 0.000000, 0.397899, 0.000000, 0.002324, 0.700041, 0.000000, 0.007893
0.016500, 0.300000, 0.000000, 0.000000, 0.392316, 0.000000, 0.003922, 0.700151, 0.000000, 0.009740
0.018000, 0.300000, 0.000000, 0.000000, 0.388162, 0.000000, 0.004983, 0.700268, 0.000000, 0.011617
0.019500, 0.300000, 0.000000, 0.000000, 0.384801, 0.000000, 0.005625, 0.700361, 0.000000, 0.013424
0.021000, 0.300000, 0.000000, 0.000000, 0.382104, 0.000000, 0.006285, 0.700416, -0.000000, 0.015123
0.022500, 0.300000, 0.000000, 0.000000, 0.380003, -0.000000, 0.006496, 0.700419, 0.000000, 0.016691
0.024000, 0.300000, 0.000000, 0.000000, 0.378283, 0.000000, 0.006616, 0.700361, 0.000000, 0.018130
0.025500, 0.300000, 0.000000, 0.000000, 0.376908, -0.000000, 0.006558, 0.700236, -0.000000, 0.019419
0.027000, 0.300000, 0.000000, 0.000000, 0.375836, -0.000000, 0.006473, 0.700041, -0.000000, 0.020553
0.028500, 0.300000, 0.000000, 0.000000, 0.374889, -0.000000, 0.006272, 0.699779, -0.000000, 0.021540
0.030000, 0.300000, 0.000000, 0.000000, 0.374020, -0.000000, 0.006057, 0.699458, -0.000000, 0.022395
0.031500, 0.300000, 0.000000, 0.000000, 0.373302, -0.000000, 0.005837, 0.699083, -0.000000, 0.023109
0.033000, 0.300000, 0.000000, 0.000000, 0.372628, -0.000000, 0.005677, 0.698666, -0.000000, 0.023696
0.034500, 0.300000, 0.000000, 0.000000, 0.371921, -0.000000, 0.005545, 0.698214, -0.000000, 0.024181
0.036000, 0.300000, 0.000000, 0.000000, 0.371268, 0.000000, 0.005484, 0.697732, -0.000000, 0.024555
0.037500, 0.300000, 0.000000, 0.000000, 0.370672, 0.000000, 0.005396, 0.697226, 0.000000, 0.024828
0.039000, 0.300000, 0.000000, 0.000000, 0.370045, 0.000000, 0.005265, 0.696696, 0.000000, 0.025022
0.040500, 0.300000, 0.000000, 0.000000, 0.369380, 0.000000, 0.005169, 0.696141, 0.000000, 0.025141
0.042000, 0.300000, 0.000000, 0.000000, 0.368803, -0.000000, 0.005040, 0.695557, 0.000000, 0.025189
0.043500, 0.300000, 0.000000, 0.000000, 0.368243, -0.000000, 0.004934, 0.694941, -0.000000, 0.025178
0.045000, 0.300000, 0.000000, 0.000000, 0.367618, 0.000000, 0.004772, 0.694289, 0.000000, 0.025127
0.046500, 0.300000, 0.000000, 0.000000, 0.367111, 0.000000, 0.004668, 0.693601, 0.000000, 0.025030
0.048000, 0.300000, 0.000000, 0.000000, 0.366622, 0.000000, 0.004553, 0.692876, 0.000000, 0.024896
0.049500, 0.300000, 0.000000, 0.000000, 0.366070, 0.000000, 0.004445, 0.692117, 0.000000, 0.024742
0.051000, 0.300000, 0.000000, 0.000000, 0.365618, 0.000000, 0.004353, 0.691325, 0.000000, 0.024553
0.052500, 0.300000, 0.000000, 0.000000, 0.365171, 0.000000, 0.004259, 0.690507, 0.000000, 0.024344
0.054000, 0.300000, 0.000000, 0.000000, 0.364658, 0.000000, 0.004183, 0.689667, 0.000000, 0.024129
0.055500, 0.300000, 0.000000, 0.000000, 0.364230, 0.000000, 0.004105, 0.688807, 0.000000, 0.023890
0.057000, 0.300000, 0.000000, 0.000000, 0.363773, 0.000000, 0.004029, 0.687931, 0.000000, 0.023637
0.058500, 0.300000, 0.000000, 0.000000, 0.363206, 0.000000, 0.003958, 0.687038, 0.000000, 0.023381
0.060000, 0.300000, 0.000000, 0.000000, 0.362682, 0.000000, 0.003886, 0.686128, 0.000000, 0.023104
0.061500, 0.300000, 0.000000, 0.000000, 0.362107, 0.000000, 0.003812, 0.685196, 0.000000, 0.022820
0.063000, 0.300000, 0.000000, 0.000000, 0.361431, 0.000000, 0.003744, 0.684242, 0.000000, 0.022542
0.064500, 0.300000, 0.000000, 0.000000, 0.360834, 0.000000, 0.003674, 0.683261, 0.000000, 0.022255
0.066000, 0.300000, 0.000000, 0.000000, 0.360224, 0.000000, 0.003605, 0.682252, 0.000000, 0.021970
0.067500, 0.300000, 0.000000, 0.000000, 0.359536, 0.000000, 0.003542, 0.681214, 0.000000, 0.021698
0.069000, 0.300000, 0.000000, 0.000000, 0.358936, 0.000000, 0.003478, 0.680147, 0.000000, 0.021418
0.070500, 0.300000, 0.000000, 0.000000, 0.358330, 0.000000, 0.003417, 0.679054, 0.000000, 0.021144
0.072000, 0.300000, 0.000000, 0.000000, 0.357649, 0.000000, 0.003364, 0.677938, 0.000000, 0.020883
0.073500, 0.300000, 0.000000, 0.000000, 0.357053, 0.000000, 0.003312, 0.676801, 0.000000, 0.020619
0.075000, 0.300000, 0.000000, 0.000000, 0.356461, 0.000000, 0.003263, 0.675647, 0.000000, 0.020360
0.076500, 0.300000, 0.000000, 0.000000, 0.355794, 0.000000, 0.003221, 0.674478, 0.000000, 0.020118
0.078000, 0.300000, 0.000000, 0.000000, 0.355215, 0.000000, 0.003179, 0.673293, 0.000000, 0.019874
0.079500, 0.300000, 0.000000, 0.000000, 0.354649, 0.000000, 0.003137, 0.672093, 0.000000, 0.019640
0.081000, 0.300000, 0.000000, 0.000000, 0.354008, 0.000000, 0.003100, 0.670876, 0.000000, 0.019424
0.082500, 0.300000, 0.000000, 0.000000, 0.353460, 0.000000, 0.003059, 0.669638, 0.000000, 0.019208
0.084000, 0.300000, 0.000000, 0.000000, 0.352925, 0.000000, 0.003018, 0.668377, 0.000000, 0.019001
0.085500, 0.300000, 0.000000, 0.000000, 0.352315, 0.000000, 0.002981, 0.667092, 0.000000, 0.018812
0.087000, 0.300000, 0.000000, 0.000000, 0.351796, 0.000000, 0.002941, 0.665780, 0.000000, 0.018620
0.088500, 0.300000, 0.000000, 0.000000, 0.351289, 0.000000, 0.002904, 0.664443, 0.000000, 0.018435
0.090000, 0.300000, 0.000000, 0.000000, 0.350703, 0.000000, 0.002872, 0.663083, 0.000000, 0.018264
0.091500, 0.300000, 0.000000, 0.000000, 0.350206, 0.000000, 0.002839, 0.661699, 0.000000, 0.018090
0.093000, 0.300000, 0.000000, 0.000000, 0.349722, 0.000000, 0.002809, 0.660295, 0.000000, 0.017920
0.094500, 0.300000, 0.000000, 0.000000, 0.349157, 0.000000, 0.002788, 0.658873, 0.000000, 0.017766
0.096000, 0.300000, 0.000000, 0.000000, 0.348675, 0.000000, 0.002772, 0.657433, 0.000000, 0.017607
0.097500, 0.300000, 0.000000, 0.000000, 0.348195, 0.000000, 0.002758, 0.655977, 0.000000, 0.017454
0.099000, 0.300000, 0.000000, 0.000000, 0.347622, 0.000000, 0.002755, 0.654502, 0.000000, 0.017316
0.100500, 0.300000, 0.000000, 0.000000, 0.347134, 0.000000, 0.002744, 0.653009, 0.000000, 0.017175
0.102000, 0.300000, 0.000000, 0.000000, 0.346657, 0.000000, 0.002732, 0.651494, 0.000000, 0.017040
0.103500, 0.300000, 0.000000, 0.000000, 0.346100, 0.000000, 0.002722, 0.649957, 0.000000, 0.016923
0.105000, 0.300000, 0.000000, 0.000000, 0.345639, 0.000000, 0.002681, 0.648396, 0.000000, 0.016800
0.106500, 0.300000, 0.000000, 0.000000, 0.345182, 0.000000, 0.002683, 0.646811, 0.000000, 0.016684
0.108000, 0.300000, 0.000000, 0.000000, 0.344650, 0.000000, 0.002650, 0.645201, 0.000000, 0.016580
0.109500, 0.300000, 0.000000, 0.000000, 0.344196, 0.000000, 0.002662, 0.643568, 0.000000, 0.016470
0.111000, 0.300000, 0.000000, 0.000000, 0.343764, 0.000000, 0.002605, 0.641913, 0.000000, 0.016359
0.112500, 0.300000, 0.000000, 0.000000, 0.343231, 0.000000, 0.002547, 0.640237, 0.000000, 0.016258
0.114000, 0.300000, 0.000000, 0.000000, 0.342786, 0.000000, 0.002515, 0.638541, 0.000000, 0.016151
0.115500, 0.300000, 0.000000, 0.000000, 0.342354, 0.000000, 0.002482, 0.636827, 0.000000, 0.016047
0.117000, 0.300000, 0.000000, 0.000000, 0.341833, 0.000000, 0.002430, 0.635094, 0.000000, 0.015955
0.118500, 0.300000, 0.000000, 0.000000, 0.341407, 0.000000, 0.002417, 0.633342, 0.000000, 0.015861
0.120000, 0.300000, 0.000000, 0.000000, 0.340980, 0.000000, 0.002359, 0.631569, 0.000000, 0.015770
0.121500, 0.300000, 0.000000, 0.000000, 0.340473, 0.000000, 0.002325, 0.629775, 0.000000, 0.015694
0.123000, 0.300000, 0.000000, 0.000000, 0.340059, 0.000000, 0.002292, 0.627958, 0.000000, 0.015612
0.124500, 0.300000, 0.000000, 0.000000, 0.339655, 0.000000, 0.002244, 0.626117, 0.000000, 0.015532
0.126000, 0.300000, 0.000000, 0.000000, 0.339172, 0.000000, 0.002214, 0.624253, 0.000000, 0.015466
0.127500, 0.300000, 0.000000, 0.000000, 0.338773, 0.000000, 0.002174, 0.622365, 0.000000, 0.015390
0.129000, 0.300000, 0.000000, 0.000000, 0.338382, 0.000000, 0.002134, 0.620455, 0.000000, 0.015315
0.130500, 0.300000, 0.000000, 0.000000, 0.337907, 0.000000, 0.002101, 0.618523, 0.000000, 0.015251
0.132000, 0.300000, 0.000000, 0.000000, 0.337521, 0.000000, 0.002064, 0.616570, 0.000000, 0.015179
0.133500, 0.300000, 0.000000, 0.000000, 0.337154, 0.000000, 0.002028, 0.614597, 0.000000, 0.015109
0.135000, 0.300000, 0.000000, 0.000000, 0.336702, 0.000000, 0.001999, 0.612605, 0.000000, 0.015051
0.136500, 0.300000, 0.000000, 0.000000, 0.336338, 0.000000, 0.001962, 0.610592, 0.000000, 0.014986
0.138000, 0.300000, 0.000000, 0.000000, 0.335985, 0.000000, 0.001929, 0.608559, 0.000000, 0.014925
0.139500, 0.300000, 0.000000, 0.000000, 0.335544, 0.000000, 0.001895, 0.606505, 0.000000, 0.014875
0.141000, 0.300000, 0.000000, 0.000000, 0.335195, 0.000000, 0.001859, 0.604428, 0.000000, 0.014818
0.142500, 0.300000, 0.000000, 0.000000, 0.334864, 0.000000, 0.001827, 0.602329, 0.000000, 0.014763
0.144000, 0.300000, 0.000000, 0.000000, 0.334446, 0.000000, 0.001795, 0.600207, 0.000000, 0.014718
0.145500, 0.300000, 0.000000, 0.000000, 0.334117, 0.000000, 0.001763, 0.598061, 0.000000, 0.014665
0.147000, 0.300000, 0.000000, 0.000000, 0.333794, 0.000000, 0.001729, 0.595893, 0.000000, 0.014613
0.148500, 0.300000, 0.000000, 0.000000, 0.333384, 0.000000, 0.001698, 0.593702, 0.000000, 0.014571
0.150000, 0.300000, 0.000000, 0.000000, 0.333066, 0.000000, 0.001666, 0.591490, 0.000000, 0.014520
0.151500, 0.300000, 0.000000, 0.000000, 0.332766, 0.000000, 0.001637, 0.589257, 0.000000, 0.014470
0.153000, 0.300000, 0.000000, 0.000000, 0.332379, 0.000000, 0.001609, 0.587003, 0.000000, 0.014431
0.154500, 0.300000, 0.000000, 0.000000, 0.332082, 0.000000, 0.001581, 0.584729, 0.000000, 0.014385
0.156000, 0.300000, 0.000000, 0.000000, 0.331791, 0.000000, 0.001551, 0.582433, 0.000000, 0.014341
0.157500, 0.300000, 0.000000, 0.000000, 0.331414, 0.000000, 0.001523, 0.580117, 0.000000, 0.014308
0.159000, 0.300000, 0.000000, 0.000000, 0.331128, 0.000000, 0.001495, 0.577779, 0.000000, 0.014266
0.160500, 0.300000, 0.000000, 0.000000, 0.330860, 0.000000, 0.001467, 0.575418, 0.000000, 0.014225
0.162000, 0.300000, 0.000000, 0.000000, 0.330503, 0.000000, 0.001441, 0.573036, 0.000000, 0.014194
0.163500, 0.300000, 0.000000, 0.000000, 0.330236, 0.000000, 0.001415, 0.570630, 0.000000, 0.014155
0.165000, 0.300000, 0.000000, 0.000000, 0.329973, 0.000000, 0.001386, 0.568201, 0.000000, 0.014116
0.166500, 0.300000, 0.000000, 0.000000, 0.329623, 0.000000, 0.001360, 0.565750, 0.000000, 0.014087
0.168000, 0.300000, 0.000000, 0.000000, 0.329364, 0.000000, 0.001334, 0.563277, 0.000000, 0.014049
0.169500, 0.300000, 0.000000, 0.000000, 0.329122, 0.000000, 0.001309, 0.560782, 0.000000, 0.014011
0.171000, 0.300000, 0.000000, 0.000000, 0.328792, 0.000000, 0.001286, 0.558266, 0.000000, 0.013985
0.172500, 0.300000, 0.000000, 0.000000, 0.328551, 0.000000, 0.001262, 0.555729, 0.000000, 0.013950
0.174000, 0.300000, 0.000000, 0.000000, 0.328317, 0.000000, 0.001236, 0.553171, 0.000000, 0.013917
0.175500, 0.300000, 0.000000, 0.000000, 0.327993, 0.000000, 0.001212, 0.550592, 0.000000, 0.013893
0.177000, 0.300000, 0.000000, 0.000000, 0.327761, 0.000000, 0.001187, 0.547991, 0.000000, 0.013861
0.178500, 0.300000, 0.000000, 0.000000, 0.327546, 0.000000, 0.001163, 0.545368, 0.000000, 0.013829
0.180000, 0.300000, 0.000000, 0.000000, 0.327242, 0.000000, 0.001143, 0.542722, 0.000000, 0.013807
0.181500, 0.300000, 0.000000, 0.000000, 0.327027, 0.000000, 0.001121, 0.540054, 0.000000, 0.013776
0.183000, 0.300000, 0.000000, 0.000000, 0.326817, 0.000000, 0.001096, 0.537363, 0.000000, 0.013746
0.184500, 0.300000, 0.000000, 0.000000, 0.326516, 0.000000, 0.001075, 0.534651, 0.000000, 0.013725
0.186000, 0.300000, 0.000000, 0.000000, 0.326307, 0.000000, 0.001052, 0.531915, 0.000000, 0.013695
0.187500, 0.300000, 0.000000, 0.000000, 0.326115, 0.000000, 0.001031, 0.529158, 0.000000, 0.013666
0.189000, 0.300000, 0.000000, 0.000000, 0.325833, 0.000000, 0.001014, 0.526380, 0.000000, 0.013647
0.190500, 0.300000, 0.000000, 0.000000, 0.325639, 0.000000, 0.000994, 0.523580, 0.000000, 0.013620
0.192000, 0.300000, 0.000000, 0.000000, 0.325451, 0.000000, 0.000974, 0.520758, 0.000000, 0.013594
0.193500, 0.300000, 0.000000, 0.000000, 0.325173, 0.000000, 0.000956, 0.517916, 0.000000, 0.013577
0.195000, 0.300000, 0.000000, 0.000000, 0.324986, 0.000000, 0.000936, 0.515051, 0.000000, 0.013551
0.196500, 0.300000, 0.000000, 0.000000, 0.324816, 0.000000, 0.000918, 0.512164, 0.000000, 0.013525
0.198000, 0.300000, 0.000000, 0.000000, 0.324555, 0.000000, 0.000903, 0.509256, 0.000000, 0.013510
0.199500, 0.300000, 0.000000, 0.000000, 0.324383, 0.000000, 0.000885, 0.506325, 0.000000, 0.013485
0.201000, 0.300000, 0.000000, 0.000000, 0.324215, 0.000000, 0.000867, 0.503371, 0.000000, 0.013461
0.202500, 0.300000, 0.000000, 0.000000, 0.323956, 0.000000, 0.000850, 0.500396, 0.000000, 0.013446
0.204000, 0.300000, 0.000000, 0.000000, 0.323787, 0.000000, 0.000832, 0.497397, 0.000000, 0.013421
0.205500, 0.300000, 0.000000, 0.000000, 0.323637, 0.000000, 0.000816, 0.494377, 0.000000, 0.013398
0.207000, 0.300000, 0.000000, 0.000000, 0.323395, 0.000000, 0.000803, 0.491336, 0.000000, 0.013384
0.208500, 0.300000, 0.000000, 0.000000, 0.323240, 0.000000, 0.000787, 0.488272, 0.000000, 0.013363
0.210000, 0.300000, 0.000000, 0.000000, 0.323094, 0.000000, 0.000775, 0.485187, 0.000000, 0.013342
0.211500, 0.300000, 0.000000, 0.000000, 0.322853, 0.000000, 0.000759, 0.482081, 0.000000, 0.013330
0.213000, 0.300000, 0.000000, 0.000000, 0.322689, 0.000000, 0.000700, 0.478952, 0.000000, 0.013305
0.214500, 0.300000, 0.000000, 0.000000, 0.322555, 0.000000, 0.000679, 0.475801, 0.000000, 0.013284
0.216000, 0.300000, 0.000000, 0.000000, 0.322308, 0.000000, 0.000604, 0.472629, 0.000000, 0.013267
0.217500, 0.300000, 0.000000, 0.000000, 0.322154, 0.000000, 0.000557, 0.469433, 0.000000, 0.013241
0.219000, 0.300000, 0.000000, 0.000000, 0.321994, 0.000000, 0.000461, 0.466216, 0.000000, 0.013214
0.220500, 0.300000, 0.000000, 0.000000, 0.321758, 0.000000, 0.000439, 0.462976, -0.000000, 0.013199
0.222000, 0.300000, 0.000000, 0.000000, 0.321600, -0.000000, 0.000359, 0.459714, -0.000000, 0.013173
0.223500, 0.300000, 0.000000, 0.000000, 0.321446, -0.000000, 0.000270, 0.456429, -0.000000, 0.013145
0.225000, 0.300000, 0.000000, 0.000000, 0.321212, -0.000000, 0.000215, 0.453123, -0.000000, 0.013131
0.226500, 0.300000, 0.000000, 0.000000, 0.321070, 0.000000, 0.000214, 0.449795, -0.000000, 0.013113
0.228000, 0.300000, 0.000000, 0.000000, 0.320929, 0.000002, 0.000229, 0.446445, 0.000000, 0.013088
0.229500, 0.300000, 0.000000, 0.000000, 0.320673, 0.000003, 0.000073, 0.443073, 0.000000, 0.013068
0.231000, 0.300000, 0.000000, 0.000000, 0.320455, -0.000004, -0.000008, 0.439679, -0.000000, 0.013041
0.232500, 0.300000, 0.000000, 0.000000, 0.320282, -0.000021, -0.000091, 0.436261, -0.000001, 0.013008
0.234000, 0.300000, 0.000000, 0.000000, 0.319997, -0.000030, -0.000177, 0.432821, -0.000002, 0.012975
0.235500, 0.300000, 0.000000, 0.000000, 0.319706, -0.000025, -0.000221, 0.429359, -0.000001, 0.012951
0.237000, 0.300000, 0.000000, 0.000000, 0.319464, 0.000116, -0.000214, 0.425872, 0.000005, 0.012917
0.238500, 0.300000, 0.000000, 0.000000, 0.319244, 0.000054, -0.000159, 0.422364, 0.000004, 0.012891
0.240000, 0.300000, 0.000000, 0.000000, 0.318963, 0.000022, -0.000069, 0.418835, 0.000002, 0.012879
0.241500, 0.300000, 0.000000, 0.000000, 0.318746, -0.000101, -0.000003, 0.415283, -0.000010, 0.012861
0.243000, 0.300000, 0.000000, 0.000000, 0.318546, -0.000381, 0.000101, 0.411709, -0.000030, 0.012839
0.244500, 0.300000, 0.000000, 0.000000, 0.318249, -0.000617, 0.000070, 0.408115, -0.000054, 0.012826
0.246000, 0.300000, 0.000000, 0.000000, 0.318002, -0.000785, 0.000090, 0.404499, -0.000077, 0.012809
0.247500, 0.300000, 0.000000, 0.000000, 0.317873, -0.000860, 0.000097, 0.400862, -0.000092, 0.012790
0.249000, 0.300000, 0.000000, 0.000000, 0.317648, -0.000957, 0.000095, 0.397204, -0.000105, 0.012780
0.250500, 0.300000, 0.000000, 0.000000, 0.317471, -0.001028, 0.000110, 0.393525, -0.000110, 0.012767
0.252000, 0.300000, 0.000000, 0.000000, 0.317377, -0.001226, 0.000162, 0.389824, -0.000121, 0.012747
0.253500, 0.300000, 0.000000, 0.000000, 0.317176, -0.001512, 0.000197, 0.386100, -0.000135, 0.012728
0.255000, 0.300000, 0.000000, 0.000000, 0.316959, -0.001740, 0.000165, 0.382354, -0.000149, 0.012712
0.256500, 0.300000, 0.000000, 0.000000, 0.316789, -0.001961, 0.000211, 0.378584, -0.000174, 0.012688
0.258000, 0.300000, 0.000000, 0.000000, 0.316629, -0.002232, 0.000222, 0.374792, -0.000200, 0.012669
0.259500, 0.300000, 0.000000, 0.000000, 0.316399, -0.002485, 0.000176, 0.370979, -0.000230, 0.012658
0.261000, 0.300000, 0.000000, 0.000000, 0.316236, -0.002705, 0.000135, 0.367142, -0.000257, 0.012641
0.262500, 0.300000, 0.000000, 0.000000, 0.316102, -0.002870, 0.000046, 0.363284, -0.000272, 0.012617
0.264000, 0.300000, 0.000000, 0.000000, 0.315876, -0.003098, -0.000037, 0.359403, -0.000291, 0.012600
0.265500, 0.300000, 0.000000, 0.000000, 0.315666, -0.003394, -0.000061, 0.355502, -0.000305, 0.012582
0.267000, 0.300000, 0.000000, 0.000000, 0.315530, -0.003554, -0.000201, 0.351578, -0.000310, 0.012556
0.268500, 0.300000, 0.000000, 0.000000, 0.315383, -0.003598, -0.000211, 0.347634, -0.000315, 0.012531
0.270000, 0.300000, 0.000000, 0.000000, 0.315166, -0.003718, -0.000264, 0.343667, -0.000326, 0.012511
0.271500, 0.300000, 0.000000, 0.000000, 0.314990, -0.003969, -0.000377, 0.339678, -0.000334, 0.012489
0.273000, 0.300000, 0.000000, 0.000000, 0.314864, -0.003989, -0.000372, 0.335667, -0.000344, 0.012463
0.274500, 0.300000, 0.000000, 0.000000, 0.314667, -0.004153, -0.000385, 0.331634, -0.000360, 0.012446
0.276000, 0.300000, 0.000000, 0.000000, 0.314452, -0.004415, -0.000467, 0.327578, -0.000380, 0.012432
0.277500, 0.300000, 0.000000, 0.000000, 0.314308, -0.004570, -0.000464, 0.323498, -0.000398, 0.012411
0.279000, 0.300000, 0.000000, 0.000000, 0.314104, -0.004755, -0.000403, 0.319396, -0.000408, 0.012394
0.280500, 0.300000, 0.000000, 0.000000, 0.313731, -0.004432, -0.000165, 0.315277, -0.000479, 0.012333
0.282000, 0.300000, 0.000000, 0.000000, 0.313176, -0.004280, 0.000956, 0.311161, -0.000609, 0.011979
0.283500, 0.300000, 0.000000, 0.000000, 0.312386, -0.003978, 0.002230, 0.307060, -0.000757, 0.011262
0.285000, 0.300000, 0.000000, 0.000000, 0.311233, -0.003440, 0.003106, 0.303015, -0.000951, 0.010340
0.286500, 0.300000, 0.000000, 0.000000, 0.309756, -0.002887, 0.003658, 0.299050, -0.000957, 0.009371
0.288000, 0.300000, 0.000000, 0.000000, 0.308040, -0.002192, 0.003998, 0.295183, -0.000722, 0.008400
0.289500, 0.300000, 0.000000, 0.000000, 0.306126, -0.001387, 0.004150, 0.291420, -0.000300, 0.007425
0.291000, 0.300000, 0.000000, 0.000000, 0.304042, -0.000531, 0.004153, 0.287758, 0.000213, 0.006454
0.292500, 0.300000, 0.000000, 0.000000, 0.301812, 0.000332, 0.004035, 0.284193, 0.000740, 0.005493
0.294000, 0.300000, 0.000000, 0.000000, 0.299458, 0.001171, 0.003819, 0.280721, 0.001219, 0.004546
0.295500, 0.300000, 0.000000, 0.000000, 0.297000, 0.001965, 0.003519, 0.277340, 0.001602, 0.003615
0.297000, 0.300000, 0.000000, 0.000000, 0.294457, 0.002703, 0.003149, 0.274047, 0.001863, 0.002698
0.298500, 0.300000, 0.000000, 0.000000, 0.291848, 0.003383, 0.002717, 0.270842, 0.001999, 0.001797
0.300000, 0.300000, 0.000000, 0.000000, 0.289189, 0.004018, 0.002230, 0.267722, 0.002029, 0.000908
0.301500, 0.300000, 0.000000, 0.000000, 0.286495, 0.004628, 0.001692, 0.264687, 0.001993, 0.000029
0.303000, 0.300000, 0.000000, 0.000000, 0.283783, 0.005239, 0.001106, 0.261736, 0.001943, -0.000844
0.304500, 0.300000, 0.000000, 0.000000, 0.281064, 0.005880, 0.000470, 0.258869, 0.001937, -0.001715
0.306000, 0.300000, 0.000000, 0.000000, 0.278352, 0.006577, -0.000214, 0.256087, 0.002025, -0.002590
0.307500, 0.300000, 0.000000, 0.000000, 0.275659, 0.007349, -0.000950, 0.253388, 0.002246, -0.003472
0.309000, 0.300000, 0.000000, 0.000000, 0.272993, 0.008210, -0.001739, 0.250774, 0.002629, -0.004368
0.310500, 0.300000, 0.000000, 0.000000, 0.270365, 0.009166, -0.002585, 0.248245, 0.003184, -0.005283
0.312000, 0.300000, 0.000000, 0.000000, 0.267782, 0.010213, -0.003489, 0.245800, 0.003906, -0.006223
0.313500, 0.300000, 0.000000, 0.000000, 0.265251, 0.011340, -0.004457, 0.243440, 0.004772, -0.007193
0.315000, 0.300000, 0.000000, 0.000000, 0.262778, 0.012525, -0.005489, 0.241165, 0.005733, -0.008195
0.316500, 0.300000, 0.000000, 0.000000, 0.260364, 0.013730, -0.006582, 0.238973, 0.006725, -0.009231
0.318000, 0.300000, 0.000000, 0.000000, 0.258011, 0.014929, -0.007736, 0.236861, 0.007690, -0.010302
0.319500, 0.300000, 0.000000, 0.000000, 0.255717, 0.016109, -0.008958, 0.234827, 0.008586, -0.011410
0.321000, 0.300000, 0.000000, 0.000000, 0.253480, 0.017265, -0.010254, 0.232870, 0.009381, -0.012556
0.322500, 0.300000, 0.000000, 0.000000, 0.251300, 0.018400, -0.011630, 0.230986, 0.010066, -0.013743
0.324000, 0.300000, 0.000000, 0.000000, 0.249175, 0.019528, -0.013090, 0.229175, 0.010653, -0.014971
0.325500, 0.300000, 0.000000, 0.000000, 0.247102, 0.020669, -0.014637, 0.227432, 0.011174, -0.016242
0.327000, 0.300000, 0.000000, 0.000000, 0.245080, 0.021851, -0.016271, 0.225756, 0.011676, -0.017555
0.328500, 0.300000, 0.000000, 0.000000, 0.243106, 0.023093, -0.017988, 0.224144, 0.012201, -0.018909
0.330000, 0.300000, 0.000000, 0.000000, 0.241191, 0.024338, -0.019749, 0.222594, 0.012774, -0.020300
0.331500, 0.300000, 0.000000, 0.000000, 0.239335, 0.025575, -0.021541, 0.221104, 0.013424, -0.021728
0.333000, 0.300000, 0.000000, 0.000000, 0.237541, 0.026803, -0.023353, 0.219672, 0.014177, -0.023195
0.334500, 0.300000, 0.000000, 0.000000, 0.235810, 0.028017, -0.025169, 0.218298, 0.015046, -0.024697
0.336000, 0.300000, 0.000000, 0.000000, 0.234143, 0.029213, -0.026986, 0.216980, 0.016025, -0.026235
0.337500, 0.300000, 0.000000, 0.000000, 0.232541, 0.030381, -0.028794, 0.215717, 0.017091, -0.027806
0.339000, 0.300000, 0.000000, 0.000000, 0.231003, 0.031509, -0.030591, 0.214508, 0.018207, -0.029407
0.340500, 0.300000, 0.000000, 0.000000, 0.229529, 0.032583, -0.032370, 0.213352, 0.019331, -0.031035
0.342000, 0.300000, 0.000000, 0.000000, 0.228120, 0.033585, -0.034132, 0.212249, 0.020417, -0.032682
0.343500, 0.300000, 0.000000, 0.000000, 0.226774, 0.034503, -0.035870, 0.211198, 0.021431, -0.034342
0.345000, 0.300000, 0.000000, 0.000000, 0.225492, 0.035328, -0.037588, 0.210198, 0.022348, -0.036008
0.346500, 0.300000, 0.000000, 0.000000, 0.224271, 0.036062, -0.039279, 0.209248, 0.023157, -0.037676
0.348000, 0.300000, 0.000000, 0.000000, 0.223111, 0.036711, -0.040947, 0.208347, 0.023865, -0.039341
0.349500, 0.300000, 0.000000, 0.000000, 0.222011, 0.037292, -0.042586, 0.207495, 0.024490, -0.041000
0.351000, 0.300000, 0.000000, 0.000000, 0.220971, 0.037820, -0.044197, 0.206690, 0.025062, -0.042649
0.352500, 0.300000, 0.000000, 0.000000, 0.219988, 0.038313, -0.045777, 0.205933, 0.025613, -0.044284
